item_cd,item_nm,s_price,f_price,o_price,l_price,physical_qty,item_cl_stock,enc_company_description,enc_department_description,enc_size_description,enc_style_description,location,Department,Size,Style,Age,Style-3
111E3002164985,"LYCRA4WAY ANKLE,L",490,490,0,290,0,3,REVA,LYCRA4WAY ANKLE,L,PURPLE4,FLOOR,E3,002,1649,85,164
111E3002000085,"LYCRA4WAY ANKLE,L",490,490,490,290,0,2,REVA,LYCRA4WAY ANKLE,L,BLACK,FLOOR,E3,002,0000,85,000
111E3002196785,"LYCRA4WAY ANKLE,L",490,490,490,290,0,1,REVA,LYCRA4WAY ANKLE,L,OLIVE GREEN,FLOOR,E3,002,1967,85,196
111E3002002285,"LYCRA4WAY ANKLE,L",490,490,0,290,0,3,REVA,LYCRA4WAY ANKLE,L,MST.YELLOW,FLOOR,E3,002,0022,85,002
111E3002003885,"LYCRA4WAY ANKLE,L",490,490,490,290,0,3,REVA,LYCRA4WAY ANKLE,L,BROWN,FLOOR,E3,002,0038,85,003
111E3002008085,"LYCRA4WAY ANKLE,L",490,490,0,290,0,3,REVA,LYCRA4WAY ANKLE,L,MEH.GREEN,FLOOR,E3,002,0080,85,008
111E3002326185,"LYCRA4WAY ANKLE,L",490,490,0,290,0,2,REVA,LYCRA4WAY ANKLE,L,RIBON RED,FLOOR,E3,002,3261,85,326
111E3002074085,"LYCRA4WAY ANKLE,L",490,490,0,290,0,2,REVA,LYCRA4WAY ANKLE,L,RANI,FLOOR,E3,002,0740,85,074
111E3002004785,"LYCRA4WAY ANKLE,L",490,490,490,290,0,1,REVA,LYCRA4WAY ANKLE,L,OFF WHITE,FLOOR,E3,002,0047,85,004
111E3002163785,"LYCRA4WAY ANKLE,L",490,490,0,290,0,2,REVA,LYCRA4WAY ANKLE,L,DA.PINK,FLOOR,E3,002,1637,85,163
111E3002003685,"LYCRA4WAY ANKLE,L",490,490,490,290,0,7,REVA,LYCRA4WAY ANKLE,L,WHITE,FLOOR,E3,002,0036,85,003
111E3002321285,"LYCRA4WAY ANKLE,L",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,L,CARROT. PINK,FLOOR,E3,002,3212,85,321
111E3002380885,"LYCRA4WAY ANKLE,L",490,490,0,290,0,2,REVA,LYCRA4WAY ANKLE,L,JADE,FLOOR,E3,002,3808,85,380
111E3002001385,"LYCRA4WAY ANKLE,L",490,490,0,290,0,3,REVA,LYCRA4WAY ANKLE,L,LI.GREEN,FLOOR,E3,002,0013,85,001
111E3001003385,"LYCRA4WAY ANKLE,M",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,M,SEA GREEN,FLOOR,E3,001,0033,85,003
111E3001003285,"LYCRA4WAY ANKLE,M",490,490,490,290,0,4,REVA,LYCRA4WAY ANKLE,M,RUST,FLOOR,E3,001,0032,85,003
111E3001000785,"LYCRA4WAY ANKLE,M",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,M,FO.GREEN,FLOOR,E3,001,0007,85,000
111E3001004585,"LYCRA4WAY ANKLE,M",490,490,0,290,0,5,REVA,LYCRA4WAY ANKLE,M,DA.BEIGE,FLOOR,E3,001,0045,85,004
111E3001164985,"LYCRA4WAY ANKLE,M",490,490,0,290,0,3,REVA,LYCRA4WAY ANKLE,M,PURPLE4,FLOOR,E3,001,1649,85,164
111E3001003185,"LYCRA4WAY ANKLE,M",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,M,RED,FLOOR,E3,001,0031,85,003
111E3001002385,"LYCRA4WAY ANKLE,M",490,490,490,390,0,3,REVA,LYCRA4WAY ANKLE,M,NAVY BLUE,FLOOR,E3,001,0023,85,002
111E3001003685,,490,490,490,290,0,1,REVA,LYCRA4WAY ANKLE,M,WHITE,FLOOR,E3,001,0036,85,003
111E3001001085,"LYCRA4WAY ANKLE,M",490,490,0,290,0,3,REVA,LYCRA4WAY ANKLE,M,LI.BEIGE,FLOOR,E3,001,0010,85,001
111E3001000085,"LYCRA4WAY ANKLE,M",490,490,490,290,0,6,REVA,LYCRA4WAY ANKLE,M,BLACK,FLOOR,E3,001,0000,85,000
111E3001006185,"LYCRA4WAY ANKLE,M",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,M,RAMA GREEN,FLOOR,E3,001,0061,85,006
111E3001155985,"LYCRA4WAY ANKLE,M",490,490,0,290,0,3,REVA,LYCRA4WAY ANKLE,M,IND.BLUE,FLOOR,E3,001,1559,85,155
111E3001006085,"LYCRA4WAY ANKLE,M",490,490,0,290,0,3,REVA,LYCRA4WAY ANKLE,M,MAROON,FLOOR,E3,001,0060,85,006
111E3001004785,"LYCRA4WAY ANKLE,M",490,490,490,290,0,5,REVA,LYCRA4WAY ANKLE,M,OFF WHITE,FLOOR,E3,001,0047,85,004
111E3001003885,"LYCRA4WAY ANKLE,M",490,490,490,290,0,3,REVA,LYCRA4WAY ANKLE,M,BROWN,FLOOR,E3,001,0038,85,003
111E3001074085,"LYCRA4WAY ANKLE,M",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,M,RANI,FLOOR,E3,001,0740,85,074
111E3001113085,"LYCRA4WAY ANKLE,M",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,M,VIOLET,FLOOR,E3,001,1130,85,113
111E3001163785,"LYCRA4WAY ANKLE,M",490,490,0,290,0,2,REVA,LYCRA4WAY ANKLE,M,DA.PINK,FLOOR,E3,001,1637,85,163
111E3001321285,"LYCRA4WAY ANKLE,M",490,490,0,290,0,2,REVA,LYCRA4WAY ANKLE,M,CARROT. PINK,FLOOR,E3,001,3212,85,321
111E3001380885,"LYCRA4WAY ANKLE,M",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,M,JADE,FLOOR,E3,001,3808,85,380
111E3001001385,"LYCRA4WAY ANKLE,M",490,490,0,290,0,5,REVA,LYCRA4WAY ANKLE,M,LI.GREEN,FLOOR,E3,001,0013,85,001
111E3000004539,"LYCRA4WAY ANKLE,S",390,390,0,250,0,1,REVA,LYCRA4WAY ANKLE,S,DA.BEIGE,FLOOR,E3,000,0045,39,004
111E3000196785,"LYCRA4WAY ANKLE,S",490,490,490,290,0,2,REVA,LYCRA4WAY ANKLE,S,OLIVE GREEN,FLOOR,E3,000,1967,85,196
111E3000004585,"LYCRA4WAY ANKLE,S",490,490,0,290,0,3,REVA,LYCRA4WAY ANKLE,S,DA.BEIGE,FLOOR,E3,000,0045,85,004
111E3000164985,"LYCRA4WAY ANKLE,S",490,490,0,290,0,3,REVA,LYCRA4WAY ANKLE,S,PURPLE4,FLOOR,E3,000,1649,85,164
111E3000003185,"LYCRA4WAY ANKLE,S",490,490,0,290,0,2,REVA,LYCRA4WAY ANKLE,S,RED,FLOOR,E3,000,0031,85,003
111E3000004785,"LYCRA4WAY ANKLE,S",490,490,490,290,0,6,REVA,LYCRA4WAY ANKLE,S,OFF WHITE,FLOOR,E3,000,0047,85,004
111E3000002385,"LYCRA4WAY ANKLE,S",490,490,490,390,0,2,REVA,LYCRA4WAY ANKLE,S,NAVY BLUE,FLOOR,E3,000,0023,85,002
111E3000003285,"LYCRA4WAY ANKLE,S",490,490,490,290,0,2,REVA,LYCRA4WAY ANKLE,S,RUST,FLOOR,E3,000,0032,85,003
111E3000163785,"LYCRA4WAY ANKLE,S",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,S,DA.PINK,FLOOR,E3,000,1637,85,163
111E3000001085,"LYCRA4WAY ANKLE,S",490,490,490,290,0,2,REVA,LYCRA4WAY ANKLE,S,LI.BEIGE,FLOOR,E3,000,0010,85,001
111E3000000085,"LYCRA4WAY ANKLE,S",490,490,490,290,0,3,REVA,LYCRA4WAY ANKLE,S,BLACK,FLOOR,E3,000,0000,85,000
111E3000006185,"LYCRA4WAY ANKLE,S",490,490,0,290,0,2,REVA,LYCRA4WAY ANKLE,S,RAMA GREEN,FLOOR,E3,000,0061,85,006
111E3000006085,"LYCRA4WAY ANKLE,S",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,S,MAROON,FLOOR,E3,000,0060,85,006
111E3000002285,"LYCRA4WAY ANKLE,S",490,490,0,290,0,2,REVA,LYCRA4WAY ANKLE,S,MST.YELLOW,FLOOR,E3,000,0022,85,002
111E3000003885,"LYCRA4WAY ANKLE,S",490,490,490,290,0,2,REVA,LYCRA4WAY ANKLE,S,BROWN,FLOOR,E3,000,0038,85,003
111E3000008085,"LYCRA4WAY ANKLE,S",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,S,MEH.GREEN,FLOOR,E3,000,0080,85,008
111E3000155985,"LYCRA4WAY ANKLE,S",490,490,0,290,0,3,REVA,LYCRA4WAY ANKLE,S,IND.BLUE,FLOOR,E3,000,1559,85,155
111E3000326185,"LYCRA4WAY ANKLE,S",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,S,RIBON RED,FLOOR,E3,000,3261,85,326
111E3000380885,"LYCRA4WAY ANKLE,S",490,490,0,290,0,2,REVA,LYCRA4WAY ANKLE,S,JADE,FLOOR,E3,000,3808,85,380
111E3000001385,"LYCRA4WAY ANKLE,S",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,S,LI.GREEN,FLOOR,E3,000,0013,85,001
111E3003164985,"LYCRA4WAY ANKLE,XL",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,XL,PURPLE4,FLOOR,E3,003,1649,85,164
111E3003000085,"LYCRA4WAY ANKLE,XL",490,490,490,290,0,5,REVA,LYCRA4WAY ANKLE,XL,BLACK,FLOOR,E3,003,0000,85,000
111E3003006185,"LYCRA4WAY ANKLE,XL",490,490,0,290,0,2,REVA,LYCRA4WAY ANKLE,XL,RAMA GREEN,FLOOR,E3,003,0061,85,006
111E3003003185,"LYCRA4WAY ANKLE,XL",490,490,0,290,0,2,REVA,LYCRA4WAY ANKLE,XL,RED,FLOOR,E3,003,0031,85,003
111E3003002385,"LYCRA4WAY ANKLE,XL",490,490,490,390,0,4,REVA,LYCRA4WAY ANKLE,XL,NAVY BLUE,FLOOR,E3,003,0023,85,002
111E3003006085,"LYCRA4WAY ANKLE,XL",490,490,0,290,0,4,REVA,LYCRA4WAY ANKLE,XL,MAROON,FLOOR,E3,003,0060,85,006
111E3003004585,"LYCRA4WAY ANKLE,XL",490,490,0,290,0,5,REVA,LYCRA4WAY ANKLE,XL,DA.BEIGE,FLOOR,E3,003,0045,85,004
111E3003001085,"LYCRA4WAY ANKLE,XL",490,490,0,290,0,4,REVA,LYCRA4WAY ANKLE,XL,LI.BEIGE,FLOOR,E3,003,0010,85,001
111E3003196785,"LYCRA4WAY ANKLE,XL",490,490,0,290,0,2,REVA,LYCRA4WAY ANKLE,XL,OLIVE GREEN,FLOOR,E3,003,1967,85,196
111E3003002285,"LYCRA4WAY ANKLE,XL",490,490,0,290,0,3,REVA,LYCRA4WAY ANKLE,XL,MST.YELLOW,FLOOR,E3,003,0022,85,002
111E3003003885,"LYCRA4WAY ANKLE,XL",490,490,490,290,0,3,REVA,LYCRA4WAY ANKLE,XL,BROWN,FLOOR,E3,003,0038,85,003
111E3003008085,"LYCRA4WAY ANKLE,XL",490,490,0,290,0,3,REVA,LYCRA4WAY ANKLE,XL,MEH.GREEN,FLOOR,E3,003,0080,85,008
111E3003326185,"LYCRA4WAY ANKLE,XL",490,490,0,290,0,2,REVA,LYCRA4WAY ANKLE,XL,RIBON RED,FLOOR,E3,003,3261,85,326
111E3003004785,"LYCRA4WAY ANKLE,XL",490,490,490,290,0,4,REVA,LYCRA4WAY ANKLE,XL,OFF WHITE,FLOOR,E3,003,0047,85,004
111E3003003685,"LYCRA4WAY ANKLE,XL",490,490,490,290,0,7,REVA,LYCRA4WAY ANKLE,XL,WHITE,FLOOR,E3,003,0036,85,003
111E3003003285,"LYCRA4WAY ANKLE,XL",490,490,490,290,0,2,REVA,LYCRA4WAY ANKLE,XL,RUST,FLOOR,E3,003,0032,85,003
111E3003074085,"LYCRA4WAY ANKLE,XL",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,XL,RANI,FLOOR,E3,003,0740,85,074
111E3003321285,"LYCRA4WAY ANKLE,XL",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,XL,CARROT. PINK,FLOOR,E3,003,3212,85,321
111E3003380885,"LYCRA4WAY ANKLE,XL",490,490,0,290,0,1,REVA,LYCRA4WAY ANKLE,XL,JADE,FLOOR,E3,003,3808,85,380
111E3003001385,"LYCRA4WAY ANKLE,XL",490,490,0,290,0,4,REVA,LYCRA4WAY ANKLE,XL,LI.GREEN,FLOOR,E3,003,0013,85,001
111D1002006120,"MAL CHUDIDAR,L",350,350,0,230,0,1,REVA,MAL CHUDIDAR,L,RAMA GREEN,FLOOR,D1,002,0061,20,006
111D1002110028,"MAL CHUDIDAR,L",350,350,0,230,0,1,REVA,MAL CHUDIDAR,L,SKY BLUE,FLOOR,D1,002,1100,28,110
111D1002006124,"MAL CHUDIDAR,L",350,350,0,230,0,1,REVA,MAL CHUDIDAR,L,RAMA GREEN,FLOOR,D1,002,0061,24,006
111D1002006138,"MAL CHUDIDAR,L",350,350,0,230,0,2,REVA,MAL CHUDIDAR,L,RAMA GREEN,FLOOR,D1,002,0061,38,006
111D1002004138,"MAL CHUDIDAR,L",350,350,0,2230,0,1,REVA,MAL CHUDIDAR,L,MOUVE,FLOOR,D1,002,0041,38,004
111D1002110039,"MAL CHUDIDAR,L",350,350,0,230,0,2,REVA,MAL CHUDIDAR,L,SKY BLUE,FLOOR,D1,002,1100,39,110
111D1002006139,"MAL CHUDIDAR,L",350,350,0,230,0,1,REVA,MAL CHUDIDAR,L,RAMA GREEN,FLOOR,D1,002,0061,39,006
111D1002000085,"MAL CHUDIDAR,L",0,550,0,0,0,3,REVA,MAL CHUDIDAR,L,BLACK,FLOOR,D1,002,0000,85,000
111D1002004585,"MAL CHUDIDAR,L",0,550,0,0,0,3,REVA,MAL CHUDIDAR,L,DA.BEIGE,FLOOR,D1,002,0045,85,004
111D1002001085,"MAL CHUDIDAR,L",0,550,0,0,0,1,REVA,MAL CHUDIDAR,L,LI.BEIGE,FLOOR,D1,002,0010,85,001
111D1002003685,"MAL CHUDIDAR,L",0,550,0,0,0,1,REVA,MAL CHUDIDAR,L,WHITE,FLOOR,D1,002,0036,85,003
111D1001000719,"MAL CHUDIDAR,M",350,350,0,230,0,1,REVA,MAL CHUDIDAR,M,FO.GREEN,FLOOR,D1,001,0007,19,000
111D1001006019,"MAL CHUDIDAR,M",350,350,0,230,0,1,REVA,MAL CHUDIDAR,M,MAROON,FLOOR,D1,001,0060,19,006
111D1001006022,"MAL CHUDIDAR,M",350,350,0,230,0,2,REVA,MAL CHUDIDAR,M,MAROON,FLOOR,D1,001,0060,22,006
111D1001000738,"MAL CHUDIDAR,M",350,350,0,230,0,1,REVA,MAL CHUDIDAR,M,FO.GREEN,FLOOR,D1,001,0007,38,000
111D1001001339,"MAL CHUDIDAR,M",350,350,0,230,0,2,REVA,MAL CHUDIDAR,M,LI.GREEN,FLOOR,D1,001,0013,39,001
111D1001000739,"MAL CHUDIDAR,M",350,350,0,230,0,1,REVA,MAL CHUDIDAR,M,FO.GREEN,FLOOR,D1,001,0007,39,000
111D1001110039,"MAL CHUDIDAR,M",350,350,0,230,0,5,REVA,MAL CHUDIDAR,M,SKY BLUE,FLOOR,D1,001,1100,39,110
111D1001004239,"MAL CHUDIDAR,M",350,350,0,230,0,2,REVA,MAL CHUDIDAR,M,DA.PURPLE,FLOOR,D1,001,0042,39,004
111D1001000085,"MAL CHUDIDAR,M",0,550,0,0,0,4,REVA,MAL CHUDIDAR,M,BLACK,FLOOR,D1,001,0000,85,000
111D1001004585,"MAL CHUDIDAR,M",0,550,0,0,0,6,REVA,MAL CHUDIDAR,M,DA.BEIGE,FLOOR,D1,001,0045,85,004
111D1001001085,"MAL CHUDIDAR,M",0,550,0,0,0,4,REVA,MAL CHUDIDAR,M,LI.BEIGE,FLOOR,D1,001,0010,85,001
111D1001003685,"MAL CHUDIDAR,M",0,550,0,0,0,2,REVA,MAL CHUDIDAR,M,WHITE,FLOOR,D1,001,0036,85,003
111D1000006019,"MAL CHUDIDAR,S",350,350,0,230,0,2,REVA,MAL CHUDIDAR,S,MAROON,FLOOR,D1,000,0060,19,006
111D1000136218,"MAL CHUDIDAR,S",350,350,0,230,0,2,REVA,MAL CHUDIDAR,S,LI.YELLOW,FLOOR,D1,000,1362,18,136
111D1000008018,"MAL CHUDIDAR,S",350,350,0,230,0,2,REVA,MAL CHUDIDAR,S,MEH.GREEN,FLOOR,D1,000,0080,18,008
111D1000008023,"MAL CHUDIDAR,S",350,350,0,230,0,1,REVA,MAL CHUDIDAR,S,MEH.GREEN,FLOOR,D1,000,0080,23,008
111D1000003822,"MAL CHUDIDAR,S",350,350,0,230,0,1,REVA,MAL CHUDIDAR,S,BROWN,FLOOR,D1,000,0038,22,003
111D1000006022,"MAL CHUDIDAR,S",350,350,0,230,0,2,REVA,MAL CHUDIDAR,S,MAROON,FLOOR,D1,000,0060,22,006
111D1000002320,"MAL CHUDIDAR,S",350,350,0,230,0,1,REVA,MAL CHUDIDAR,S,NAVY BLUE,FLOOR,D1,000,0023,20,002
111D1000006124,"MAL CHUDIDAR,S",350,350,0,230,0,1,REVA,MAL CHUDIDAR,S,RAMA GREEN,FLOOR,D1,000,0061,24,006
111D1000077128,"MAL CHUDIDAR,S",350,350,0,230,0,2,REVA,MAL CHUDIDAR,S,GR.BEIGE,FLOOR,D1,000,0771,28,077
111D1000178828,"MAL CHUDIDAR,S",350,350,0,230,0,1,REVA,MAL CHUDIDAR,S,FO.GREEN2,FLOOR,D1,000,1788,28,178
111D1000004124,"MAL CHUDIDAR,S",350,350,0,230,0,1,REVA,MAL CHUDIDAR,S,MOUVE,FLOOR,D1,000,0041,24,004
111D1000117538,"MAL CHUDIDAR,S",350,350,0,230,0,1,REVA,MAL CHUDIDAR,S,INK BLUE,FLOOR,D1,000,1175,38,117
111D1000006138,"MAL CHUDIDAR,S",350,350,0,230,0,1,REVA,MAL CHUDIDAR,S,RAMA GREEN,FLOOR,D1,000,0061,38,006
111D1000000738,"MAL CHUDIDAR,S",350,350,0,230,0,1,REVA,MAL CHUDIDAR,S,FO.GREEN,FLOOR,D1,000,0007,38,000
111D1000004138,"MAL CHUDIDAR,XL",350,350,0,230,0,1,REVA,MAL CHUDIDAR,S,MOUVE,FLOOR,D1,000,0041,38,004
111D1000003137,"MAL CHUDIDAR,S",350,350,0,230,0,1,REVA,MAL CHUDIDAR,S,RED,FLOOR,D1,000,0031,37,003
111D1000110039,"MAL CHUDIDAR,S",350,350,0,230,0,5,REVA,MAL CHUDIDAR,S,SKY BLUE,FLOOR,D1,000,1100,39,110
111D1000076239,"MAL CHUDIDAR,S",350,350,0,230,0,2,REVA,MAL CHUDIDAR,S,DA.RUST,FLOOR,D1,000,0762,39,076
111D1000001339,"MAL CHUDIDAR,S",350,350,0,230,0,3,REVA,MAL CHUDIDAR,S,LI.GREEN,FLOOR,D1,000,0013,39,001
111D1000002339,"MAL CHUDIDAR,S",350,350,0,230,0,5,REVA,MAL CHUDIDAR,S,NAVY BLUE,FLOOR,D1,000,0023,39,002
111D1000136239,"MAL CHUDIDAR,S",350,350,0,230,0,1,REVA,MAL CHUDIDAR,S,LI.YELLOW,FLOOR,D1,000,1362,39,136
111D1000077139,"MAL CHUDIDAR,S",350,350,0,230,0,2,REVA,MAL CHUDIDAR,S,GR.BEIGE,FLOOR,D1,000,0771,39,077
111D1000000039,"MAL CHUDIDAR,S",350,350,0,230,0,3,REVA,MAL CHUDIDAR,S,BLACK,FLOOR,D1,000,0000,39,000
111D1000117539,"MAL CHUDIDAR,S",350,350,0,230,0,2,REVA,MAL CHUDIDAR,S,INK BLUE,FLOOR,D1,000,1175,39,117
111D1000000085,"MAL CHUDIDAR,S",0,550,0,0,0,4,REVA,MAL CHUDIDAR,S,BLACK,FLOOR,D1,000,0000,85,000
111D1000004585,"MAL CHUDIDAR,S",0,550,0,0,0,5,REVA,MAL CHUDIDAR,S,DA.BEIGE,FLOOR,D1,000,0045,85,004
111D1000001085,"MAL CHUDIDAR,S",0,550,0,0,0,4,REVA,MAL CHUDIDAR,S,LI.BEIGE,FLOOR,D1,000,0010,85,001
111D1000003685,"MAL CHUDIDAR,S",0,550,0,0,0,4,REVA,MAL CHUDIDAR,S,WHITE,FLOOR,D1,000,0036,85,003
111D1003001319,"MAL CHUDIDAR,XL",350,350,0,230,0,1,REVA,MAL CHUDIDAR,XL,LI.GREEN,FLOOR,D1,003,0013,19,001
111D1003117520,"MAL CHUDIDAR,XL",350,350,0,230,0,1,REVA,MAL CHUDIDAR,XL,INK BLUE,FLOOR,D1,003,1175,20,117
111D1003001330,"MAL CHUDIDAR,XL",350,350,0,230,0,2,REVA,MAL CHUDIDAR,XL,LI.GREEN,FLOOR,D1,003,0013,30,001
111D1003004108,"MAL CHUDIDAR,XL",350,350,0,230,0,1,REVA,MAL CHUDIDAR,XL,MOUVE,FLOOR,D1,003,0041,08,004
111D1003117538,"MAL CHUDIDAR,XL",350,350,0,230,0,1,REVA,MAL CHUDIDAR,XL,INK BLUE,FLOOR,D1,003,1175,38,117
111D1003117535,"MAL CHUDIDAR,XL",350,350,0,230,0,1,REVA,MAL CHUDIDAR,XL,INK BLUE,FLOOR,D1,003,1175,35,117
111D1003110039,"MAL CHUDIDAR,XL",350,350,0,230,0,3,REVA,MAL CHUDIDAR,XL,SKY BLUE,FLOOR,D1,003,1100,39,110
111D1003001339,"MAL CHUDIDAR,XL",350,350,0,230,0,1,REVA,MAL CHUDIDAR,XL,LI.GREEN,FLOOR,D1,003,0013,39,001
111D1003002339,"MAL CHUDIDAR,XL",350,350,0,230,0,3,REVA,MAL CHUDIDAR,XL,NAVY BLUE,FLOOR,D1,003,0023,39,002
111D1003000085,"MAL CHUDIDAR,XL",0,550,0,0,0,2,REVA,MAL CHUDIDAR,XL,BLACK,FLOOR,D1,003,0000,85,000
111D1003004585,"MAL CHUDIDAR,XL",0,550,0,0,0,3,REVA,MAL CHUDIDAR,XL,DA.BEIGE,FLOOR,D1,003,0045,85,004
111D1003001085,"MAL CHUDIDAR,XL",0,550,0,0,0,4,REVA,MAL CHUDIDAR,XL,LI.BEIGE,FLOOR,D1,003,0010,85,001
111C9002000050,"MAL SALWAR,L",450,450,0,250,0,1,REVA,MAL SALWAR,L,BLACK,FLOOR,C9,002,0000,50,000
111C9002002285,"MAL SALWAR,L",550,550,0,350,0,1,REVA,MAL SALWAR,L,MST.YELLOW,FLOOR,C9,002,0022,85,002
111C9002003885,"MAL SALWAR,L",550,550,0,350,0,2,REVA,MAL SALWAR,L,BROWN,FLOOR,C9,002,0038,85,003
111C9002003285,"MAL SALWAR,L",550,550,0,350,0,1,REVA,MAL SALWAR,L,RUST,FLOOR,C9,002,0032,85,003
111C9002003685,"MAL SALWAR,L",550,550,0,350,0,1,REVA,MAL SALWAR,L,WHITE,FLOOR,C9,002,0036,85,003
111C9001000050,"MAL SALWAR,M",450,450,0,250,0,-1,REVA,MAL SALWAR,M,BLACK,FLOOR,C9,001,0000,50,000
111C9001003850,"MAL SALWAR,M",450,450,0,250,0,1,REVA,MAL SALWAR,M,BROWN,FLOOR,C9,001,0038,50,003
111C9001004549,"MAL SALWAR,M",450,450,0,280,0,-1,REVA,MAL SALWAR,M,DA.BEIGE,FLOOR,C9,001,0045,49,004
111C9001000085,"MAL SALWAR,M",550,550,0,350,0,1,REVA,MAL SALWAR,M,BLACK,FLOOR,C9,001,0000,85,000
111C9001003185,"MAL SALWAR,M",550,550,0,350,0,4,REVA,MAL SALWAR,M,RED,FLOOR,C9,001,0031,85,003
111C9001003285,"MAL SALWAR,M",550,550,0,350,0,3,REVA,MAL SALWAR,M,RUST,FLOOR,C9,001,0032,85,003
111C9001110085,"MAL SALWAR,M",550,550,0,350,0,5,REVA,MAL SALWAR,M,SKY BLUE,FLOOR,C9,001,1100,85,110
111C9001002385,"MAL SALWAR,M",550,550,0,350,0,2,REVA,MAL SALWAR,M,NAVY BLUE,FLOOR,C9,001,0023,85,002
111C9001004585,"MAL SALWAR,M",550,550,0,350,0,1,REVA,MAL SALWAR,M,DA.BEIGE,FLOOR,C9,001,0045,85,004
111C9001193785,"MAL SALWAR,M",550,550,0,350,0,2,REVA,MAL SALWAR,M,MAROON3,FLOOR,C9,001,1937,85,193
111C9001001085,"MAL SALWAR,M",550,550,0,350,0,4,REVA,MAL SALWAR,M,LI.BEIGE,FLOOR,C9,001,0010,85,001
111C9000006150,"MAL SALWAR,S",450,450,0,250,0,2,REVA,MAL SALWAR,S,RAMA GREEN,FLOOR,C9,000,0061,50,006
111C9000110050,"MAL SALWAR,S",450,450,0,250,0,1,REVA,MAL SALWAR,S,SKY BLUE,FLOOR,C9,000,1100,50,110
111C9000117550,"MAL SALWAR,S",450,450,0,250,0,-1,REVA,MAL SALWAR,S,INK BLUE,FLOOR,C9,000,1175,50,117
111C9000003150,"MAL SALWAR,S",450,450,0,250,0,1,REVA,MAL SALWAR,S,RED,FLOOR,C9,000,0031,50,003
111C9000541850,"MAL SALWAR,S",450,450,0,280,0,1,REVA,MAL SALWAR,S,MRN RUST,FLOOR,C9,000,5418,50,541
111C9000000085,"MAL SALWAR,S",550,550,0,350,0,8,REVA,MAL SALWAR,S,BLACK,FLOOR,C9,000,0000,85,000
111C9000002585,"MAL SALWAR,S",550,550,0,350,0,1,REVA,MAL SALWAR,S,PINK,FLOOR,C9,000,0025,85,002
111C9000003185,"MAL SALWAR,S",550,550,0,350,0,6,REVA,MAL SALWAR,S,RED,FLOOR,C9,000,0031,85,003
111C9000003285,"MAL SALWAR,S",550,550,0,350,0,3,REVA,MAL SALWAR,S,RUST,FLOOR,C9,000,0032,85,003
111C9000003885,"MAL SALWAR,S",590,590,0,350,0,2,REVA,MAL SALWAR,S,BROWN,FLOOR,C9,000,0038,85,003
111C9000004185,"MAL SALWAR,S",550,550,0,350,0,3,REVA,MAL SALWAR,S,MOUVE,FLOOR,C9,000,0041,85,004
111C9000006185,"MAL SALWAR,S",550,550,0,350,0,1,REVA,MAL SALWAR,S,RAMA GREEN,FLOOR,C9,000,0061,85,006
111C9000074085,"MAL SALWAR,S",550,550,0,350,0,2,REVA,MAL SALWAR,S,RANI,FLOOR,C9,000,0740,85,074
111C9000000785,"MAL SALWAR,S",550,550,0,350,0,2,REVA,MAL SALWAR,S,FO.GREEN,FLOOR,C9,000,0007,85,000
111C9000110085,"MAL SALWAR,S",550,550,0,350,0,2,REVA,MAL SALWAR,S,SKY BLUE,FLOOR,C9,000,1100,85,110
111C9000117585,"MAL SALWAR,S",550,550,0,350,0,2,REVA,MAL SALWAR,S,INK BLUE,FLOOR,C9,000,1175,85,117
111C9000006085,"MAL SALWAR,S",550,550,0,350,0,6,REVA,MAL SALWAR,S,MAROON,FLOOR,C9,000,0060,85,006
111C9000024V85,"MAL SALWAR,S",0,590,0,0,0,3,REVA,MAL SALWAR,S,COT NARROWFITSALWAR.WHITE,FLOOR,C9,000,024V,85,024
111G1002097939,"MILANGE PANTS,L",0,850,850,0,0,1,REVA,MELANGE PANT,L,LI.GREY,FLOOR,G1,002,0979,39,097
111G1002077139,"MILANGE PANTS,L",0,850,850,0,0,2,REVA,MELANGE PANT,L,GR.BEIGE,FLOOR,G1,002,0771,39,077
111G1002008439,"MILANGE PANTS,L",0,850,850,0,0,1,REVA,MELANGE PANT,L,SILVER GREY,FLOOR,G1,002,0084,39,008
111G1002196739,"MILANGE PANTS,L",0,850,850,0,0,2,REVA,MELANGE PANT,L,OLIVE GREEN,FLOOR,G1,002,1967,39,196
